1419.017969,0.025179,0.026533,0.948991
1419.019141,0.025224,0.026674,0.945642
1419.020313,0.025264,0.026775,0.943552
1419.021484,0.025382,0.026889,0.943963
1419.022656,0.025624,0.026957,0.950527
1419.023828,0.025717,0.026953,0.954141
1419.025000,0.025599,0.027055,0.946159
1419.026172,0.025589,0.027289,0.937728
1419.027344,0.025782,0.027511,0.937152
1419.028516,0.026455,0.027631,0.957422
1419.029687,0.026797,0.027631,0.969818
1419.030859,0.026589,0.027662,0.961208
1419.032031,0.026447,0.027845,0.949795
1419.033203,0.026759,0.028027,0.954760
1419.034375,0.027111,0.028158,0.962813
1419.035547,0.027215,0.028236,0.963839
1419.036719,0.027431,0.028284,0.969854
1419.037891,0.027544,0.028419,0.969222
1419.039062,0.027398,0.028516,0.960790
1419.040234,0.027503,0.028610,0.961294
1419.041406,0.027298,0.028786,0.948283
1419.042578,0.027232,0.028921,0.941616
1419.043750,0.027442,0.028995,0.946446
1419.044922,0.027633,0.029072,0.950513
1419.046094,0.027462,0.029124,0.942925
1419.047266,0.027505,0.029246,0.940468
1419.048437,0.027767,0.029443,0.943061
1419.049609,0.028069,0.029597,0.948381
1419.050781,0.028425,0.029682,0.957632
1419.051953,0.028731,0.029741,0.966016
1419.053125,0.028800,0.029842,0.965062
1419.054297,0.028995,0.029926,0.968906
1419.055469,0.029039,0.030066,0.965837
1419.056641,0.028917,0.030200,0.957532
1419.057812,0.028945,0.030322,0.954583
1419.058984,0.028816,0.030499,0.944824
1419.060156,0.028995,0.030621,0.946901
1419.061328,0.029334,0.030679,0.956144
1419.062500,0.029455,0.030802,0.956250
1419.063672,0.029831,0.030900,0.965426
1419.064844,0.029959,0.030890,0.969881
1419.066016,0.030385,0.030919,0.982748
1419.067188,0.030068,0.031030,0.968997
1419.068359,0.029748,0.031175,0.954218
1419.069531,0.030122,0.031313,0.961977
1419.070703,0.030342,0.031445,0.964902
1419.071875,0.030215,0.031608,0.955915
1419.073047,0.030208,0.031724,0.952215
1419.074219,0.030710,0.031829,0.964824
1419.075391,0.030638,0.031952,0.958880
1419.076562,0.030223,0.032068,0.942454
1419.077734,0.030401,0.032163,0.945218
1419.078906,0.030681,0.032203,0.952759
1419.080078,0.030763,0.032279,0.953013
1419.081250,0.030725,0.032435,0.947269
1419.082422,0.031052,0.032514,0.955015
1419.083594,0.031481,0.032506,0.968446
1419.084766,0.031856,0.032566,0.978204
1419.085938,0.031747,0.032719,0.970299
1419.087109,0.031462,0.032889,0.956619
1419.088281,0.031459,0.033050,0.951851
1419.089453,0.031287,0.033092,0.945442
1419.090625,0.031238,0.033200,0.940881
1419.091797,0.031250,0.033287,0.938813
1419.092969,0.031723,0.033301,0.952609
1419.094141,0.032113,0.033417,0.960981
1419.095312,0.032153,0.033583,0.957434
1419.096484,0.032315,0.033629,0.960916
1419.097656,0.032432,0.033690,0.962664
1419.098828,0.032562,0.033760,0.964493
1419.100000,0.032528,0.033881,0.960047
1419.101172,0.032209,0.034082,0.945071
1419.102344,0.032195,0.034233,0.940470
1419.103516,0.032012,0.034285,0.933713
1419.104687,0.032172,0.034379,0.935806
1419.105859,0.032709,0.034493,0.948273
1419.107031,0.032986,0.034551,0.954708
1419.108203,0.032931,0.034621,0.951180
1419.109375,0.032810,0.034777,0.943441
1419.110547,0.032928,0.034883,0.943952
1419.111719,0.033146,0.034932,0.948875
1419.112891,0.033394,0.035018,0.953610
1419.114063,0.033399,0.035099,0.951575
1419.115234,0.033502,0.035141,0.953358
1419.116406,0.033890,0.035171,0.963563
1419.117578,0.033903,0.035311,0.960126
1419.118750,0.033929,0.035492,0.955960
1419.119922,0.033967,0.035605,0.954009
1419.121094,0.034228,0.035658,0.959907
1419.122266,0.034405,0.035749,0.962389
1419.123437,0.034893,0.035805,0.974526
1419.124609,0.034387,0.035798,0.960585
1419.125781,0.034028,0.035817,0.950036
1419.126953,0.034654,0.035884,0.965718
1419.128125,0.034756,0.035999,0.965464
1419.129297,0.034417,0.036162,0.951742
1419.130469,0.034174,0.036377,0.939458
1419.131641,0.034466,0.036481,0.944755
1419.132812,0.034842,0.036510,0.954316
1419.133984,0.034959,0.036571,0.955920
1419.135156,0.034845,0.036635,0.951135
1419.136328,0.035046,0.036677,0.955540
1419.137500,0.035594,0.036737,0.968875
1419.138672,0.035524,0.036872,0.963425
1419.139844,0.035331,0.036974,0.955579
1419.141016,0.035129,0.037075,0.947516
1419.142187,0.035034,0.037059,0.945371
1419.143359,0.035423,0.036985,0.957772
1419.144531,0.035736,0.037152,0.961895
1419.145703,0.035631,0.037340,0.954236
1419.146875,0.035013,0.037434,0.935313
1419.148047,0.034722,0.037507,0.925756
1419.149219,0.034863,0.037536,0.928773
1419.150391,0.035004,0.037610,0.930707
1419.151562,0.035172,0.037686,0.933291
1419.152734,0.035384,0.037782,0.936535
1419.153906,0.035934,0.037825,0.950001
1419.155078,0.036341,0.037804,0.961312
1419.156250,0.036296,0.037893,0.957852
1419.157422,0.036406,0.038005,0.957930
1419.158594,0.036422,0.038041,0.957452
1419.159766,0.036376,0.038092,0.954960
1419.160938,0.036415,0.038080,0.956298
1419.162109,0.036483,0.038187,0.955396
1419.163281,0.036484,0.038416,0.949711
1419.164453,0.036326,0.038505,0.943419
1419.165625,0.036173,0.038527,0.938883
1419.166797,0.036768,0.038577,0.953117
1419.167969,0.037073,0.038580,0.960923
1419.169141,0.036379,0.038620,0.941961
1419.170312,0.036216,0.038801,0.933365
1419.171484,0.036354,0.038850,0.935753
1419.172656,0.036647,0.038835,0.943653
1419.173828,0.036915,0.038851,0.950160
1419.175000,0.037449,0.038898,0.962744
1419.176172,0.037794,0.038990,0.969325
1419.177344,0.037172,0.039097,0.950765
1419.178516,0.036558,0.039115,0.934618
1419.179688,0.036793,0.039182,0.939032
1419.180859,0.037374,0.039312,0.950701
1419.182031,0.038037,0.039356,0.966484
1419.183203,0.037968,0.039330,0.965357
1419.184375,0.037907,0.039351,0.963317
1419.185547,0.037610,0.039386,0.954921
1419.186719,0.037472,0.039445,0.949976
1419.187891,0.037729,0.039625,0.952142
1419.189062,0.037983,0.039690,0.956992
1419.190234,0.038329,0.039658,0.966477
1419.191406,0.038339,0.039648,0.966974
1419.192578,0.037530,0.039673,0.945984
1419.193750,0.037256,0.039688,0.938720
1419.194922,0.037829,0.039723,0.952326
1419.196094,0.037967,0.039820,0.953455
1419.197266,0.038051,0.039820,0.955596
1419.198437,0.038228,0.039818,0.960054
1419.199609,0.038110,0.039930,0.954438
1419.200781,0.038171,0.040099,0.951923
1419.201953,0.038430,0.040134,0.957548
1419.203125,0.038451,0.040131,0.958137
1419.204297,0.038477,0.040200,0.957142
1419.205469,0.038323,0.040147,0.954562
1419.206641,0.038451,0.040046,0.960174
1419.207813,0.038864,0.040208,0.966570
1419.208984,0.039225,0.040363,0.971790
1419.210156,0.039127,0.040394,0.968632
1419.211328,0.038800,0.040426,0.959776
1419.212500,0.038386,0.040414,0.949811
1419.213672,0.038300,0.040465,0.946475
1419.214844,0.038574,0.040520,0.951967
1419.216016,0.038683,0.040563,0.953629
1419.217187,0.038770,0.040581,0.955365
1419.218359,0.038668,0.040635,0.951605
1419.219531,0.038276,0.040716,0.940068
1419.220703,0.038373,0.040739,0.941905
1419.221875,0.038638,0.040816,0.946646
1419.223047,0.039021,0.040926,0.953456
1419.224219,0.039594,0.040933,0.967290
1419.225391,0.039330,0.040958,0.960257
1419.226562,0.038533,0.041003,0.939770
1419.227734,0.038228,0.041031,0.931694
1419.228906,0.038702,0.041000,0.943936
1419.230078,0.039510,0.040972,0.964308
1419.231250,0.039546,0.041062,0.963071
1419.232422,0.038671,0.041104,0.940793
1419.233594,0.038655,0.041095,0.940628
1419.234766,0.039332,0.041126,0.956382
1419.235937,0.039417,0.041163,0.957600
1419.237109,0.039494,0.041204,0.958504
1419.238281,0.039007,0.041180,0.947246
1419.239453,0.039167,0.041197,0.950708
1419.240625,0.039743,0.041295,0.962429
1419.241797,0.039526,0.041379,0.955234
1419.242969,0.039227,0.041350,0.948645
1419.244141,0.038909,0.041389,0.940089
1419.245312,0.039022,0.041417,0.942182
1419.246484,0.039390,0.041379,0.951940
1419.247656,0.039447,0.041364,0.953658
1419.248828,0.039204,0.041415,0.946599
1419.250000,0.038983,0.041501,0.939327
1419.251172,0.039364,0.041588,0.946516
1419.252344,0.039735,0.041585,0.955503
1419.253516,0.039961,0.041538,0.962038
1419.254688,0.039896,0.041508,0.961180
1419.255859,0.039999,0.041509,0.963613
1419.257031,0.040213,0.041544,0.967958
1419.258203,0.040159,0.041653,0.964137
1419.259375,0.039929,0.041681,0.957956
1419.260547,0.039984,0.041667,0.959612
1419.261719,0.039963,0.041662,0.959221
1419.262891,0.040305,0.041714,0.966210
1419.264062,0.040285,0.041836,0.962923
1419.265234,0.039765,0.041713,0.953299
1419.266406,0.039393,0.041580,0.947404
1419.267578,0.039269,0.041553,0.945047
1419.268750,0.039863,0.041582,0.958677
1419.269922,0.040152,0.041766,0.961351
1419.271094,0.040249,0.041758,0.963854
1419.272266,0.039858,0.041675,0.956411
1419.273438,0.039479,0.041762,0.945343
1419.274609,0.040012,0.041807,0.957066
1419.275781,0.039903,0.041774,0.955207
1419.276953,0.039888,0.041788,0.954524
1419.278125,0.039910,0.041725,0.956499
1419.279297,0.039887,0.041807,0.954074
1419.280469,0.039804,0.041798,0.952281
1419.281641,0.040190,0.041723,0.963256
1419.282812,0.040267,0.041896,0.961113
1419.283984,0.039880,0.041919,0.951359
1419.285156,0.039931,0.041834,0.954494
1419.286328,0.040120,0.041852,0.958620
1419.287500,0.039717,0.041855,0.948917
1419.288672,0.040092,0.041822,0.958641
1419.289844,0.040211,0.041788,0.962253
1419.291016,0.040034,0.041855,0.956490
1419.292187,0.039689,0.041941,0.946310
1419.293359,0.039392,0.041882,0.940551
1419.294531,0.039601,0.041796,0.947472
1419.295703,0.039752,0.041781,0.951439
1419.296875,0.040158,0.041860,0.959327
1419.298047,0.040584,0.041895,0.968722
1419.299219,0.040684,0.041830,0.972595
1419.300391,0.040695,0.041873,0.971871
1419.301563,0.040101,0.041950,0.955918
1419.302734,0.039561,0.042014,0.941619
1419.303906,0.039379,0.041888,0.940103
1419.305078,0.039823,0.041743,0.953999
1419.306250,0.040383,0.041800,0.966102
1419.307422,0.040120,0.041874,0.958114
1419.308594,0.039602,0.041880,0.945606
1419.309766,0.039233,0.041833,0.937849
1419.310937,0.039309,0.041789,0.940637
1419.312109,0.039148,0.041832,0.935825
1419.313281,0.039405,0.041807,0.942533
1419.314453,0.039595,0.041771,0.947907
1419.315625,0.039065,0.041828,0.933934
1419.316797,0.039125,0.041920,0.933323
1419.317969,0.039455,0.041906,0.941533
1419.319141,0.039543,0.041819,0.945570
1419.320312,0.039500,0.041739,0.946369
1419.321484,0.039685,0.041690,0.951885
1419.322656,0.040421,0.041797,0.967087
1419.323828,0.040056,0.041898,0.956042
1419.325000,0.039192,0.041808,0.937431
1419.326172,0.039389,0.041778,0.942815
1419.327344,0.039862,0.041744,0.954909
1419.328516,0.039927,0.041718,0.957065
1419.329687,0.040085,0.041763,0.959810
1419.330859,0.040151,0.041777,0.961069
1419.332031,0.039831,0.041736,0.954358
1419.333203,0.039509,0.041646,0.948687
1419.334375,0.039127,0.041566,0.941309
1419.335547,0.039193,0.041528,0.943758
1419.336719,0.039703,0.041532,0.955964
1419.337891,0.039746,0.041586,0.955758
1419.339062,0.039108,0.041671,0.938488
1419.340234,0.039071,0.041748,0.935873
1419.341406,0.039980,0.041721,0.958270
1419.342578,0.040015,0.041653,0.960667
1419.343750,0.039661,0.041649,0.952256
1419.344922,0.039600,0.041545,0.953200
1419.346094,0.039353,0.041563,0.946829
1419.347266,0.039401,0.041682,0.945271
1419.348438,0.039298,0.041627,0.944059
1419.349609,0.039243,0.041450,0.946751
1419.350781,0.039280,0.041448,0.947696
1419.351953,0.039403,0.041476,0.950016
1419.353125,0.039527,0.041416,0.954387
1419.354297,0.039695,0.041408,0.958639
1419.355469,0.039712,0.041455,0.957953
1419.356641,0.039434,0.041458,0.951178
1419.357812,0.039460,0.041418,0.952738
1419.358984,0.039797,0.041283,0.964009
1419.360156,0.039695,0.041256,0.962172
1419.361328,0.039309,0.041232,0.953368
1419.362500,0.039345,0.041259,0.953613
1419.363672,0.039854,0.041295,0.965109
1419.364844,0.039809,0.041299,0.963918
1419.366016,0.039579,0.041230,0.959974
1419.367188,0.039447,0.041217,0.957070
1419.368359,0.039235,0.041267,0.950765
1419.369531,0.038876,0.041259,0.942234
1419.370703,0.039015,0.041282,0.945089
1419.371875,0.039021,0.041291,0.945018
1419.373047,0.039529,0.041176,0.960010
1419.374219,0.039295,0.041133,0.955327
1419.375391,0.039273,0.041124,0.954994
1419.376562,0.039342,0.041156,0.955924
1419.377734,0.038969,0.041121,0.947664
1419.378906,0.038645,0.041115,0.939930
1419.380078,0.038536,0.041087,0.937913
1419.381250,0.038749,0.041012,0.944814
1419.382422,0.039032,0.040982,0.952410
1419.383594,0.038980,0.040973,0.951346
1419.384766,0.039041,0.040897,0.954617
1419.385937,0.039509,0.040806,0.968222
1419.387109,0.039330,0.040785,0.964323
1419.388281,0.038674,0.040803,0.947818
1419.389453,0.038308,0.040923,0.936109
1419.390625,0.038386,0.040935,0.937749
1419.391797,0.038703,0.040889,0.946541
1419.392969,0.038789,0.040814,0.950402
1419.394141,0.038966,0.040750,0.956236
1419.395313,0.039055,0.040783,0.957633
1419.396484,0.039114,0.040847,0.957573
1419.397656,0.039095,0.040799,0.958246
1419.398828,0.039239,0.040642,0.965461
1419.400000,0.039328,0.040607,0.968501
1419.401172,0.038898,0.040599,0.958099
1419.402344,0.038441,0.040590,0.947042
1419.403516,0.038413,0.040583,0.946544
1419.404687,0.038490,0.040556,0.949055
1419.405859,0.038978,0.040527,0.961777
1419.407031,0.038549,0.040529,0.951135
1419.408203,0.038055,0.040624,0.936755
1419.409375,0.038162,0.040640,0.939032
1419.410547,0.038286,0.040589,0.943250
1419.411719,0.038473,0.040619,0.947174
1419.412891,0.039050,0.040513,0.963879
1419.414062,0.039734,0.040535,0.980239
1419.415234,0.039796,0.040814,0.975072
1419.416406,0.038872,0.040549,0.958632
1419.417578,0.038565,0.040275,0.957531
1419.418750,0.038696,0.040213,0.962261
1419.419922,0.038517,0.040337,0.954881
1419.421094,0.037655,0.040289,0.934626
1419.422266,0.037262,0.040247,0.925833
1419.423437,0.037845,0.040349,0.937953
1419.424609,0.038436,0.040291,0.953966
1419.425781,0.038332,0.040173,0.954158
1419.426953,0.037882,0.040100,0.944686
1419.428125,0.037546,0.040079,0.936800
1419.429297,0.037889,0.040149,0.943723
1419.430469,0.038384,0.040165,0.955676
1419.431641,0.039061,0.040042,0.975506
1419.432812,0.038749,0.039943,0.970102
1419.433984,0.038469,0.039962,0.962646
1419.435156,0.038575,0.039980,0.964867
1419.436328,0.038593,0.039933,0.966440
1419.437500,0.038314,0.039871,0.960949
1419.438672,0.037956,0.039839,0.952739
1419.439844,0.037818,0.039882,0.948228
1419.441016,0.037319,0.039911,0.935042
1419.442188,0.037412,0.039915,0.937291
1419.443359,0.038045,0.039882,0.953941
1419.444531,0.038528,0.039839,0.967095
1419.445703,0.037970,0.039834,0.953218
1419.446875,0.037864,0.039900,0.948974
1419.448047,0.037854,0.039789,0.951369
1419.449219,0.038210,0.039646,0.963772
1419.450391,0.038654,0.039576,0.976700
1419.451562,0.038323,0.039549,0.968984
1419.452734,0.037792,0.039631,0.953588
1419.453906,0.038252,0.039677,0.964075
1419.455078,0.038378,0.039597,0.969216
1419.456250,0.037977,0.039619,0.958567
1419.457422,0.037761,0.039623,0.952993
1419.458594,0.037297,0.039539,0.943299
1419.459766,0.037116,0.039532,0.938886
1419.460938,0.037005,0.039521,0.936333
1419.462109,0.037170,0.039519,0.940564
1419.463281,0.037230,0.039504,0.942434
1419.464453,0.037103,0.039346,0.942991
1419.465625,0.037360,0.039286,0.950982
1419.466797,0.037748,0.039345,0.959399
1419.467969,0.037852,0.039329,0.962429
1419.469141,0.037816,0.039298,0.962297
1419.470312,0.037660,0.039332,0.957510
1419.471484,0.037646,0.039339,0.956965
1419.472656,0.037720,0.039355,0.958451
1419.473828,0.038445,0.040381,0.952052
1419.475000,0.039336,0.041754,0.942083
1419.476172,0.037945,0.040372,0.939885
1419.477344,0.036999,0.039323,0.940904
1419.478516,0.037022,0.039212,0.944144
1419.479687,0.037500,0.039187,0.956939
1419.480859,0.037792,0.039113,0.966241
1419.482031,0.037604,0.039063,0.962634
1419.483203,0.037548,0.039132,0.959530
1419.484375,0.037090,0.039117,0.948180
1419.485547,0.036772,0.039000,0.942877
1419.486719,0.036986,0.039019,0.947878
1419.487891,0.037606,0.039024,0.963686
1419.489063,0.037659,0.038978,0.966162
1419.490234,0.037440,0.038982,0.960432
1419.491406,0.037402,0.038955,0.960115
1419.492578,0.037180,0.038957,0.954389
1419.493750,0.036619,0.038968,0.939713
1419.494922,0.036610,0.038975,0.939309
1419.496094,0.036844,0.038960,0.945691
1419.497266,0.037073,0.038903,0.952945
1419.498437,0.036903,0.038863,0.949572
1419.499609,0.036628,0.038842,0.943008
1419.500781,0.036572,0.038880,0.940633
1419.501953,0.036785,0.038892,0.945824
1419.503125,0.036997,0.038866,0.951909
1419.504297,0.037123,0.038739,0.958281
1419.505469,0.036941,0.038644,0.955923
1419.506641,0.036962,0.038747,0.953931
1419.507812,0.037226,0.038761,0.960380
1419.508984,0.037124,0.038659,0.960298
1419.510156,0.036791,0.038724,0.950082
1419.511328,0.036531,0.038772,0.942198
1419.512500,0.036702,0.038693,0.948539
1419.513672,0.036477,0.038636,0.944105
1419.514844,0.036185,0.038565,0.938286
1419.516016,0.036518,0.038484,0.948910
1419.517187,0.036802,0.038411,0.958095
1419.518359,0.036970,0.038403,0.962690
1419.519531,0.037115,0.038441,0.965501
1419.520703,0.036943,0.038510,0.959317
1419.521875,0.036378,0.038472,0.945574
1419.523047,0.036670,0.038414,0.954608
1419.524219,0.037030,0.038467,0.962649
1419.525391,0.036730,0.038552,0.952740
1419.526562,0.037126,0.038573,0.962497
1419.527734,0.037384,0.038572,0.969203
1419.528906,0.036974,0.038462,0.961295
1419.530078,0.037042,0.038316,0.966740
1419.531250,0.036952,0.038345,0.963687
1419.532422,0.036896,0.038401,0.960806
1419.533594,0.037128,0.038420,0.966386
1419.534766,0.036927,0.038351,0.962869
1419.535938,0.036389,0.038291,0.950334
1419.537109,0.036253,0.038271,0.947267
1419.538281,0.036520,0.038252,0.954731
1419.539453,0.036864,0.038229,0.964301
1419.540625,0.037113,0.038245,0.970397
1419.541797,0.036466,0.038349,0.950890
1419.542969,0.035685,0.038303,0.931657
1419.544141,0.036002,0.038287,0.940318
1419.545312,0.036993,0.038282,0.966340
1419.546484,0.037104,0.038258,0.969836
1419.547656,0.036579,0.038180,0.958057
1419.548828,0.036419,0.038183,0.953788
1419.550000,0.036229,0.038138,0.949932
1419.551172,0.035905,0.038077,0.942965
1419.552344,0.035863,0.038155,0.939919
1419.553516,0.036041,0.038257,0.942079
1419.554688,0.036096,0.038206,0.944767
1419.555859,0.036395,0.038156,0.953843
1419.557031,0.036659,0.038099,0.962189
1419.558203,0.036318,0.038108,0.953040
1419.559375,0.035710,0.038193,0.934982
1419.560547,0.035664,0.038168,0.934412
1419.561719,0.035857,0.038133,0.940306
1419.562891,0.035904,0.038151,0.941095
1419.564062,0.036253,0.038085,0.951883
1419.565234,0.036250,0.038053,0.952624
1419.566406,0.036021,0.038040,0.946916
1419.567578,0.036068,0.038014,0.948787
1419.568750,0.035770,0.037953,0.942490
1419.569922,0.035848,0.038029,0.942656
1419.571094,0.036395,0.038113,0.954911
1419.572266,0.036517,0.038003,0.960890
1419.573437,0.036466,0.037930,0.961416
1419.574609,0.036517,0.037956,0.962081
1419.575781,0.036316,0.037986,0.956032
1419.576953,0.035785,0.038027,0.941043
1419.578125,0.035753,0.037976,0.941481
1419.579297,0.036262,0.038022,0.953717
